sweep_id,image_filename,timestamp,sweep_type,zone_level,quality_score,zone_state,ml_label,ml_notes,ml_confidence,reviewed
612_BUL_20210126_1030_297.83,612_BUL_20210126_1030_297.83.png,1/26/21 10:30,BULLISH,297.83,52.6,mitigated,,,,
613_BUL_20210126_1130_297.83,613_BUL_20210126_1130_297.83.png,1/26/21 11:30,BULLISH,297.83,55.4,mitigated,,,,
614_BUL_20210126_1230_297.83,614_BUL_20210126_1230_297.83.png,1/26/21 12:30,BULLISH,297.83,56.8,mitigated,,,,
615_BUL_20210127_0930_297.83,615_BUL_20210127_0930_297.83.png,1/27/21 9:30,BULLISH,297.83,57.8,mitigated,,,,
616_BUL_20210127_1230_297.83,616_BUL_20210127_1230_297.83.png,1/27/21 12:30,BULLISH,297.83,58.4,mitigated,,,,
617_BUL_20210127_1530_297.83,617_BUL_20210127_1530_297.83.png,1/27/21 15:30,BULLISH,297.83,55.2,mitigated,,,,
618_BUL_20210128_1030_297.83,618_BUL_20210128_1030_297.83.png,1/28/21 10:30,BULLISH,297.83,62,mitigated,,,,
619_BUL_20210128_1130_297.83,619_BUL_20210128_1130_297.83.png,1/28/21 11:30,BULLISH,297.83,59.2,mitigated,,,,
620_BUL_20210128_1330_297.83,620_BUL_20210128_1330_297.83.png,1/28/21 13:30,BULLISH,297.83,55,mitigated,,,,
621_BUL_20210128_1530_297.83,621_BUL_20210128_1530_297.83.png,1/28/21 15:30,BULLISH,297.83,55.3,mitigated,,,,
622_BUL_20210129_1430_297.83,622_BUL_20210129_1430_297.83.png,1/29/21 14:30,BULLISH,297.83,57.3,mitigated,,,,
623_BUL_20210201_0930_297.83,623_BUL_20210201_0930_297.83.png,2/1/21 9:30,BULLISH,297.83,66.3,mitigated,,,,
624_BUL_20210201_1030_297.83,624_BUL_20210201_1030_297.83.png,2/1/21 10:30,BULLISH,297.83,53.6,mitigated,,,,
625_BUL_20210201_1130_297.83,625_BUL_20210201_1130_297.83.png,2/1/21 11:30,BULLISH,297.83,57.2,mitigated,,,,
626_BUL_20210201_1330_297.83,626_BUL_20210201_1330_297.83.png,2/1/21 13:30,BULLISH,297.83,53.6,mitigated,,,,
627_BUL_20210201_1430_297.83,627_BUL_20210201_1430_297.83.png,2/1/21 14:30,BULLISH,297.83,55.4,mitigated,,,,
628_BUL_20210201_1530_297.83,628_BUL_20210201_1530_297.83.png,2/1/21 15:30,BULLISH,297.83,58.1,mitigated,,,,
629_BUL_20210202_0930_297.83,629_BUL_20210202_0930_297.83.png,2/2/21 9:30,BULLISH,297.83,89.9,mitigated,VAILD,,MEDIUM,YES
630_BUL_20210202_1030_297.83,630_BUL_20210202_1030_297.83.png,2/2/21 10:30,BULLISH,297.83,59.6,mitigated,,,,
631_BUL_20210202_1130_297.83,631_BUL_20210202_1130_297.83.png,2/2/21 11:30,BULLISH,297.83,52.5,mitigated,,,,
632_BUL_20210202_1430_297.83,632_BUL_20210202_1430_297.83.png,2/2/21 14:30,BULLISH,297.83,47,mitigated,,,,
633_BUL_20210203_1030_297.83,633_BUL_20210203_1030_297.83.png,2/3/21 10:30,BULLISH,297.83,58.1,mitigated,,,,
634_BUL_20210203_1130_297.83,634_BUL_20210203_1130_297.83.png,2/3/21 11:30,BULLISH,297.83,58.3,mitigated,,,,
635_BUL_20210203_1330_297.83,635_BUL_20210203_1330_297.83.png,2/3/21 13:30,BULLISH,297.83,38.8,mitigated,,,,
636_BUL_20210204_1030_297.83,636_BUL_20210204_1030_297.83.png,2/4/21 10:30,BULLISH,297.83,57.3,mitigated,,,,
637_BUL_20210204_1130_297.83,637_BUL_20210204_1130_297.83.png,2/4/21 11:30,BULLISH,297.83,62.7,mitigated,,,,
638_BUL_20210204_1330_297.83,638_BUL_20210204_1330_297.83.png,2/4/21 13:30,BULLISH,297.83,41.9,mitigated,,,,
639_BUL_20210204_1430_297.83,639_BUL_20210204_1430_297.83.png,2/4/21 14:30,BULLISH,297.83,56.8,mitigated,,,,
640_BUL_20210205_1030_297.83,640_BUL_20210205_1030_297.83.png,2/5/21 10:30,BULLISH,297.83,58.2,mitigated,,,,
641_BUL_20210205_1130_297.83,641_BUL_20210205_1130_297.83.png,2/5/21 11:30,BULLISH,297.83,57.5,mitigated,,,,
642_BUL_20210205_1530_297.83,642_BUL_20210205_1530_297.83.png,2/5/21 15:30,BULLISH,297.83,42.3,mitigated,,,,
643_BUL_20210208_0930_297.83,643_BUL_20210208_0930_297.83.png,2/8/21 9:30,BULLISH,297.83,85.5,mitigated,VAILD,,HIGH,YES
644_BUL_20210208_1130_297.83,644_BUL_20210208_1130_297.83.png,2/8/21 11:30,BULLISH,297.83,49.8,mitigated,,,,
645_BUL_20210208_1430_297.83,645_BUL_20210208_1430_297.83.png,2/8/21 14:30,BULLISH,297.83,62.7,mitigated,,,,
646_BUL_20210208_1530_297.83,646_BUL_20210208_1530_297.83.png,2/8/21 15:30,BULLISH,297.83,52.8,mitigated,,,,
647_BUL_20210209_1130_297.83,647_BUL_20210209_1130_297.83.png,2/9/21 11:30,BULLISH,297.83,41.3,mitigated,,,,
648_BUL_20210209_1430_297.83,648_BUL_20210209_1430_297.83.png,2/9/21 14:30,BULLISH,297.83,51.1,mitigated,,,,
649_BUL_20210209_1530_297.83,649_BUL_20210209_1530_297.83.png,2/9/21 15:30,BULLISH,297.83,53.2,mitigated,,,,
650_BUL_20210210_1130_297.83,650_BUL_20210210_1130_297.83.png,2/10/21 11:30,BULLISH,297.83,55.3,mitigated,,,,
651_BUL_20210210_1330_297.83,651_BUL_20210210_1330_297.83.png,2/10/21 13:30,BULLISH,297.83,59.7,mitigated,,,,
652_BUL_20210211_0930_297.83,652_BUL_20210211_0930_297.83.png,2/11/21 9:30,BULLISH,297.83,82.8,mitigated,INVAILD,,HIGH,YES
653_BUL_20210211_1230_297.83,653_BUL_20210211_1230_297.83.png,2/11/21 12:30,BULLISH,297.83,60.6,mitigated,,,,
654_BUL_20210211_1430_297.83,654_BUL_20210211_1430_297.83.png,2/11/21 14:30,BULLISH,297.83,47.4,mitigated,,,,
655_BUL_20210211_1530_297.83,655_BUL_20210211_1530_297.83.png,2/11/21 15:30,BULLISH,297.83,56.2,mitigated,,,,
656_BUL_20210212_1030_297.83,656_BUL_20210212_1030_297.83.png,2/12/21 10:30,BULLISH,297.83,58.3,mitigated,,,,
657_BUL_20210212_1230_297.83,657_BUL_20210212_1230_297.83.png,2/12/21 12:30,BULLISH,297.83,52.7,mitigated,,,,
658_BUL_20210212_1330_297.83,658_BUL_20210212_1330_297.83.png,2/12/21 13:30,BULLISH,297.83,51.2,mitigated,,,,
659_BUL_20210212_1430_297.83,659_BUL_20210212_1430_297.83.png,2/12/21 14:30,BULLISH,297.83,50.2,mitigated,,,,
660_BUL_20210212_1530_297.83,660_BUL_20210212_1530_297.83.png,2/12/21 15:30,BULLISH,297.83,56.6,mitigated,,,,
661_BUL_20210216_1130_297.83,661_BUL_20210216_1130_297.83.png,2/16/21 11:30,BULLISH,297.83,56.1,mitigated,,,,
662_BUL_20210216_1230_297.83,662_BUL_20210216_1230_297.83.png,2/16/21 12:30,BULLISH,297.83,60.7,mitigated,,,,
663_BUL_20210217_1130_297.83,663_BUL_20210217_1130_297.83.png,2/17/21 11:30,BULLISH,297.83,58,mitigated,,,,
664_BUL_20210217_1230_297.83,664_BUL_20210217_1230_297.83.png,2/17/21 12:30,BULLISH,297.83,59.2,mitigated,,,,
665_BUL_20210217_1330_297.83,665_BUL_20210217_1330_297.83.png,2/17/21 13:30,BULLISH,297.83,60.3,mitigated,,,,
666_BUL_20210217_1430_297.83,666_BUL_20210217_1430_297.83.png,2/17/21 14:30,BULLISH,297.83,58.2,mitigated,,,,
667_BUL_20210217_1530_297.83,667_BUL_20210217_1530_297.83.png,2/17/21 15:30,BULLISH,297.83,55.7,mitigated,,,,
668_BUL_20210218_1030_297.83,668_BUL_20210218_1030_297.83.png,2/18/21 10:30,BULLISH,297.83,61.6,mitigated,,,,
669_BUL_20210218_1130_297.83,669_BUL_20210218_1130_297.83.png,2/18/21 11:30,BULLISH,297.83,55.4,mitigated,,,,
670_BUL_20210218_1330_297.83,670_BUL_20210218_1330_297.83.png,2/18/21 13:30,BULLISH,297.83,52.3,mitigated,,,,
671_BUL_20210218_1430_297.83,671_BUL_20210218_1430_297.83.png,2/18/21 14:30,BULLISH,297.83,57,mitigated,,,,
672_BUL_20210219_0930_297.83,672_BUL_20210219_0930_297.83.png,2/19/21 9:30,BULLISH,297.83,61.1,mitigated,,,,
673_BUL_20210219_1030_297.83,673_BUL_20210219_1030_297.83.png,2/19/21 10:30,BULLISH,297.83,52.1,mitigated,,,,
674_BUL_20210219_1530_297.83,674_BUL_20210219_1530_297.83.png,2/19/21 15:30,BULLISH,297.83,44.9,mitigated,,,,
675_BUL_20210222_1230_297.83,675_BUL_20210222_1230_297.83.png,2/22/21 12:30,BULLISH,297.83,53.8,mitigated,,,,
676_BUL_20210223_1230_297.83,676_BUL_20210223_1230_297.83.png,2/23/21 12:30,BULLISH,297.83,56.4,mitigated,,,,
677_BUL_20210223_1430_297.83,677_BUL_20210223_1430_297.83.png,2/23/21 14:30,BULLISH,297.83,59.4,mitigated,,,,
678_BUL_20210224_0930_297.83,678_BUL_20210224_0930_297.83.png,2/24/21 9:30,BULLISH,297.83,55.4,mitigated,,,,
679_BUL_20210224_1030_297.83,679_BUL_20210224_1030_297.83.png,2/24/21 10:30,BULLISH,297.83,61.9,mitigated,,,,
680_BUL_20210224_1130_297.83,680_BUL_20210224_1130_297.83.png,2/24/21 11:30,BULLISH,297.83,58.2,mitigated,,,,
681_BUL_20210224_1430_297.83,681_BUL_20210224_1430_297.83.png,2/24/21 14:30,BULLISH,297.83,57.7,mitigated,,,,
682_BUL_20210224_1530_297.83,682_BUL_20210224_1530_297.83.png,2/24/21 15:30,BULLISH,297.83,60.8,mitigated,,,,
683_BUL_20210225_1230_297.83,683_BUL_20210225_1230_297.83.png,2/25/21 12:30,BULLISH,297.83,63.1,mitigated,,,,
684_BUL_20210225_1330_297.83,684_BUL_20210225_1330_297.83.png,2/25/21 13:30,BULLISH,297.83,56.9,mitigated,,,,
685_BUL_20210226_1030_297.83,685_BUL_20210226_1030_297.83.png,2/26/21 10:30,BULLISH,297.83,57.7,mitigated,,,,
686_BUL_20210226_1130_297.83,686_BUL_20210226_1130_297.83.png,2/26/21 11:30,BULLISH,297.83,56.8,mitigated,,,,
687_BUL_20210301_0930_297.83,687_BUL_20210301_0930_297.83.png,3/1/21 9:30,BULLISH,297.83,61.8,mitigated,,,,
688_BUL_20210301_1030_297.83,688_BUL_20210301_1030_297.83.png,3/1/21 10:30,BULLISH,297.83,64.8,mitigated,,,,
689_BUL_20210301_1130_297.83,689_BUL_20210301_1130_297.83.png,3/1/21 11:30,BULLISH,297.83,48.7,mitigated,,,,
690_BUL_20210301_1330_297.83,690_BUL_20210301_1330_297.83.png,3/1/21 13:30,BULLISH,297.83,56.9,mitigated,,,,
691_BUL_20210301_1430_297.83,691_BUL_20210301_1430_297.83.png,3/1/21 14:30,BULLISH,297.83,57,mitigated,,,,
692_BUL_20210301_1530_297.83,692_BUL_20210301_1530_297.83.png,3/1/21 15:30,BULLISH,297.83,56.5,mitigated,,,,
693_BUL_20210303_1030_297.83,693_BUL_20210303_1030_297.83.png,3/3/21 10:30,BULLISH,297.83,59.5,mitigated,,,,
694_BUL_20210303_1230_297.83,694_BUL_20210303_1230_297.83.png,3/3/21 12:30,BULLISH,297.83,55.2,mitigated,,,,
695_BUL_20210304_1030_297.83,695_BUL_20210304_1030_297.83.png,3/4/21 10:30,BULLISH,297.83,72.1,mitigated,INVAILD,,HIGH,YES
696_BUL_20210304_1430_297.83,696_BUL_20210304_1430_297.83.png,3/4/21 14:30,BULLISH,297.83,62.4,mitigated,,,,
697_BUL_20210304_1530_297.83,697_BUL_20210304_1530_297.83.png,3/4/21 15:30,BULLISH,297.83,57.9,mitigated,,,,
698_BUL_20210305_1130_297.83,698_BUL_20210305_1130_297.83.png,3/5/21 11:30,BULLISH,297.83,67.3,mitigated,,,,
699_BUL_20210305_1230_297.83,699_BUL_20210305_1230_297.83.png,3/5/21 12:30,BULLISH,297.83,57.3,mitigated,,,,
700_BUL_20210305_1430_297.83,700_BUL_20210305_1430_297.83.png,3/5/21 14:30,BULLISH,297.83,57.7,mitigated,,,,
701_BUL_20210305_1530_297.83,701_BUL_20210305_1530_297.83.png,3/5/21 15:30,BULLISH,297.83,57.8,mitigated,,,,
702_BUL_20210308_0930_297.83,702_BUL_20210308_0930_297.83.png,3/8/21 9:30,BULLISH,297.83,75,mitigated,VAILD,,HIGH,YES
703_BUL_20210308_1130_297.83,703_BUL_20210308_1130_297.83.png,3/8/21 11:30,BULLISH,297.83,60,mitigated,,,,
704_BUL_20210308_1530_297.83,704_BUL_20210308_1530_297.83.png,3/8/21 15:30,BULLISH,297.83,57.5,mitigated,,,,
705_BUL_20210309_0930_297.83,705_BUL_20210309_0930_297.83.png,3/9/21 9:30,BULLISH,297.83,71.8,mitigated,INVAILD,,HIGH,YES
706_BUL_20210309_1030_297.83,706_BUL_20210309_1030_297.83.png,3/9/21 10:30,BULLISH,297.83,62.2,mitigated,,,,
707_BUL_20210309_1130_297.83,707_BUL_20210309_1130_297.83.png,3/9/21 11:30,BULLISH,297.83,56.3,mitigated,,,,
708_BUL_20210309_1230_297.83,708_BUL_20210309_1230_297.83.png,3/9/21 12:30,BULLISH,297.83,57.2,mitigated,,,,
709_BUL_20210309_1430_297.83,709_BUL_20210309_1430_297.83.png,3/9/21 14:30,BULLISH,297.83,57.4,mitigated,,,,
710_BUL_20210309_1530_297.83,710_BUL_20210309_1530_297.83.png,3/9/21 15:30,BULLISH,297.83,57.3,mitigated,,,,
711_BUL_20210310_0930_297.83,711_BUL_20210310_0930_297.83.png,3/10/21 9:30,BULLISH,297.83,91.3,mitigated,INVAILD,,HIGH,YES
712_BUL_20210310_1030_297.83,712_BUL_20210310_1030_297.83.png,3/10/21 10:30,BULLISH,297.83,63.9,mitigated,,,,
713_BUL_20210310_1230_297.83,713_BUL_20210310_1230_297.83.png,3/10/21 12:30,BULLISH,297.83,62,mitigated,,,,
714_BUL_20210310_1330_297.83,714_BUL_20210310_1330_297.83.png,3/10/21 13:30,BULLISH,297.83,59,mitigated,,,,
715_BUL_20210310_1530_297.83,715_BUL_20210310_1530_297.83.png,3/10/21 15:30,BULLISH,297.83,56.7,mitigated,,,,
716_BUL_20210311_0930_297.83,716_BUL_20210311_0930_297.83.png,3/11/21 9:30,BULLISH,297.83,57.4,mitigated,,,,
717_BUL_20210311_1030_297.83,717_BUL_20210311_1030_297.83.png,3/11/21 10:30,BULLISH,297.83,58.8,mitigated,,,,
718_BUL_20210311_1230_297.83,718_BUL_20210311_1230_297.83.png,3/11/21 12:30,BULLISH,297.83,55.5,mitigated,,,,
719_BUL_20210311_1430_297.83,719_BUL_20210311_1430_297.83.png,3/11/21 14:30,BULLISH,297.83,61.6,mitigated,,,,
720_BUL_20210312_1030_297.83,720_BUL_20210312_1030_297.83.png,3/12/21 10:30,BULLISH,297.83,62.6,mitigated,,,,
721_BUL_20210312_1130_297.83,721_BUL_20210312_1130_297.83.png,3/12/21 11:30,BULLISH,297.83,57.6,mitigated,,,,
722_BUL_20210312_1430_297.83,722_BUL_20210312_1430_297.83.png,3/12/21 14:30,BULLISH,297.83,58.8,mitigated,,,,
723_BUL_20210312_1530_297.83,723_BUL_20210312_1530_297.83.png,3/12/21 15:30,BULLISH,297.83,57.3,mitigated,,,,
724_BUL_20210315_0930_297.83,724_BUL_20210315_0930_297.83.png,3/15/21 9:30,BULLISH,297.83,79.6,mitigated,INVAILD,,HIGH,YES
725_BUL_20210315_1130_297.83,725_BUL_20210315_1130_297.83.png,3/15/21 11:30,BULLISH,297.83,55.4,mitigated,,,,
726_BUL_20210315_1230_297.83,726_BUL_20210315_1230_297.83.png,3/15/21 12:30,BULLISH,297.83,55.9,mitigated,,,,
727_BUL_20210315_1330_297.83,727_BUL_20210315_1330_297.83.png,3/15/21 13:30,BULLISH,297.83,54.3,mitigated,,,,
728_BUL_20210315_1530_297.83,728_BUL_20210315_1530_297.83.png,3/15/21 15:30,BULLISH,297.83,51.3,mitigated,,,,
729_BUL_20210316_1230_297.83,729_BUL_20210316_1230_297.83.png,3/16/21 12:30,BULLISH,297.83,56.4,mitigated,,,,
730_BUL_20210317_0930_297.83,730_BUL_20210317_0930_297.83.png,3/17/21 9:30,BULLISH,297.83,89.1,mitigated,INVAILD,,MEDIUM,YES
731_BUL_20210317_1230_297.83,731_BUL_20210317_1230_297.83.png,3/17/21 12:30,BULLISH,297.83,62.8,mitigated,,,,
732_BUL_20210317_1330_297.83,732_BUL_20210317_1330_297.83.png,3/17/21 13:30,BULLISH,297.83,59.5,mitigated,,,,
733_BUL_20210317_1430_297.83,733_BUL_20210317_1430_297.83.png,3/17/21 14:30,BULLISH,297.83,69.8,mitigated,,,,
734_BUL_20210317_1530_297.83,734_BUL_20210317_1530_297.83.png,3/17/21 15:30,BULLISH,297.83,52.9,mitigated,,,,
735_BUL_20210319_1030_297.83,735_BUL_20210319_1030_297.83.png,3/19/21 10:30,BULLISH,297.83,60.2,mitigated,,,,
736_BUL_20210319_1130_297.83,736_BUL_20210319_1130_297.83.png,3/19/21 11:30,BULLISH,297.83,56.3,mitigated,,,,
737_BUL_20210319_1230_297.83,737_BUL_20210319_1230_297.83.png,3/19/21 12:30,BULLISH,297.83,53.1,mitigated,,,,
738_BUL_20210319_1330_297.83,738_BUL_20210319_1330_297.83.png,3/19/21 13:30,BULLISH,297.83,54.7,mitigated,,,,
739_BUL_20210319_1530_297.83,739_BUL_20210319_1530_297.83.png,3/19/21 15:30,BULLISH,297.83,60.5,mitigated,,,,
740_BUL_20210322_0930_297.83,740_BUL_20210322_0930_297.83.png,3/22/21 9:30,BULLISH,297.83,88.8,mitigated,VAILD,,MEDIUM,YES
741_BUL_20210322_1030_297.83,741_BUL_20210322_1030_297.83.png,3/22/21 10:30,BULLISH,297.83,59.4,mitigated,,,,
742_BUL_20210322_1130_297.83,742_BUL_20210322_1130_297.83.png,3/22/21 11:30,BULLISH,297.83,63,mitigated,,,,
743_BUL_20210322_1330_297.83,743_BUL_20210322_1330_297.83.png,3/22/21 13:30,BULLISH,297.83,56.3,mitigated,,,,
744_BUL_20210323_0930_297.83,744_BUL_20210323_0930_297.83.png,3/23/21 9:30,BULLISH,297.83,65.8,mitigated,,,,
745_BUL_20210323_1230_297.83,745_BUL_20210323_1230_297.83.png,3/23/21 12:30,BULLISH,297.83,54.6,mitigated,,,,
746_BUL_20210323_1530_297.83,746_BUL_20210323_1530_297.83.png,3/23/21 15:30,BULLISH,297.83,51.9,mitigated,,,,
747_BUL_20210324_1030_297.83,747_BUL_20210324_1030_297.83.png,3/24/21 10:30,BULLISH,297.83,59.1,mitigated,,,,
748_BUL_20210325_1130_297.83,748_BUL_20210325_1130_297.83.png,3/25/21 11:30,BULLISH,297.83,56.9,mitigated,,,,
749_BUL_20210325_1430_297.83,749_BUL_20210325_1430_297.83.png,3/25/21 14:30,BULLISH,297.83,58.1,mitigated,,,,
750_BUL_20210325_1530_297.83,750_BUL_20210325_1530_297.83.png,3/25/21 15:30,BULLISH,297.83,58.6,mitigated,,,,
751_BUL_20210326_1430_297.83,751_BUL_20210326_1430_297.83.png,3/26/21 14:30,BULLISH,297.83,63.9,mitigated,,,,
752_BUL_20210326_1530_297.83,752_BUL_20210326_1530_297.83.png,3/26/21 15:30,BULLISH,297.83,61.1,mitigated,,,,
753_BUL_20210329_1030_297.83,753_BUL_20210329_1030_297.83.png,3/29/21 10:30,BULLISH,297.83,58.3,mitigated,,,,
754_BUL_20210329_1130_297.83,754_BUL_20210329_1130_297.83.png,3/29/21 11:30,BULLISH,297.83,56.4,mitigated,,,,
755_BUL_20210329_1230_297.83,755_BUL_20210329_1230_297.83.png,3/29/21 12:30,BULLISH,297.83,56.8,mitigated,,,,
756_BUL_20210329_1430_297.83,756_BUL_20210329_1430_297.83.png,3/29/21 14:30,BULLISH,297.83,57.5,mitigated,,,,
757_BUL_20210329_1530_297.83,757_BUL_20210329_1530_297.83.png,3/29/21 15:30,BULLISH,297.83,53.4,mitigated,,,,
758_BUL_20210330_1030_297.83,758_BUL_20210330_1030_297.83.png,3/30/21 10:30,BULLISH,297.83,76,mitigated,VAILD,,MEDIUM,YES
759_BUL_20210330_1130_297.83,759_BUL_20210330_1130_297.83.png,3/30/21 11:30,BULLISH,297.83,57,mitigated,,,,
760_BUL_20210330_1430_297.83,760_BUL_20210330_1430_297.83.png,3/30/21 14:30,BULLISH,297.83,59.2,mitigated,,,,
761_BUL_20210330_1530_297.83,761_BUL_20210330_1530_297.83.png,3/30/21 15:30,BULLISH,297.83,56.9,mitigated,,,,
762_BUL_20210331_0930_297.83,762_BUL_20210331_0930_297.83.png,3/31/21 9:30,BULLISH,297.83,91.6,mitigated,INVAILD,,HIGH,YES
763_BUL_20210331_1030_297.83,763_BUL_20210331_1030_297.83.png,3/31/21 10:30,BULLISH,297.83,52,mitigated,,,,
764_BUL_20210331_1230_297.83,764_BUL_20210331_1230_297.83.png,3/31/21 12:30,BULLISH,297.83,56.6,mitigated,,,,
765_BUL_20210331_1430_297.83,765_BUL_20210331_1430_297.83.png,3/31/21 14:30,BULLISH,297.83,53.4,mitigated,,,,
766_BUL_20210401_0930_297.83,766_BUL_20210401_0930_297.83.png,4/1/21 9:30,BULLISH,297.83,84.9,mitigated,INVAILD,,HIGH,YES
767_BUL_20210401_1130_297.83,767_BUL_20210401_1130_297.83.png,4/1/21 11:30,BULLISH,297.83,56.1,mitigated,,,,
768_BUL_20210401_1330_297.83,768_BUL_20210401_1330_297.83.png,4/1/21 13:30,BULLISH,297.83,49.6,mitigated,,,,
769_BUL_20210405_0930_297.83,769_BUL_20210405_0930_297.83.png,4/5/21 9:30,BULLISH,297.83,87,mitigated,VAILD,,MEDIUM,YES
770_BUL_20210405_1230_297.83,770_BUL_20210405_1230_297.83.png,4/5/21 12:30,BULLISH,297.83,55.5,mitigated,,,,
771_BUL_20210405_1330_297.83,771_BUL_20210405_1330_297.83.png,4/5/21 13:30,BULLISH,297.83,62,mitigated,,,,
772_BUL_20210405_1430_297.83,772_BUL_20210405_1430_297.83.png,4/5/21 14:30,BULLISH,297.83,56.2,mitigated,,,,
773_BUL_20210406_1030_297.83,773_BUL_20210406_1030_297.83.png,4/6/21 10:30,BULLISH,297.83,60.1,mitigated,,,,
774_BUL_20210406_1330_297.83,774_BUL_20210406_1330_297.83.png,4/6/21 13:30,BULLISH,297.83,60.7,mitigated,,,,
775_BUL_20210406_1430_297.83,775_BUL_20210406_1430_297.83.png,4/6/21 14:30,BULLISH,297.83,56.6,mitigated,,,,
776_BUL_20210407_1230_297.83,776_BUL_20210407_1230_297.83.png,4/7/21 12:30,BULLISH,297.83,56.9,mitigated,,,,
777_BUL_20210407_1530_297.83,777_BUL_20210407_1530_297.83.png,4/7/21 15:30,BULLISH,297.83,44.9,mitigated,,,,
778_BUL_20210408_0930_297.83,778_BUL_20210408_0930_297.83.png,4/8/21 9:30,BULLISH,297.83,93.5,mitigated,INVAILD,,HIGH,YES
779_BUL_20210408_1130_297.83,779_BUL_20210408_1130_297.83.png,4/8/21 11:30,BULLISH,297.83,52.1,mitigated,,,,
780_BUL_20210408_1330_297.83,780_BUL_20210408_1330_297.83.png,4/8/21 13:30,BULLISH,297.83,50.6,mitigated,,,,
781_BUL_20210408_1430_297.83,781_BUL_20210408_1430_297.83.png,4/8/21 14:30,BULLISH,297.83,51.6,mitigated,,,,
782_BUL_20210408_1530_297.83,782_BUL_20210408_1530_297.83.png,4/8/21 15:30,BULLISH,297.83,36.6,mitigated,,,,
783_BUL_20210409_1130_297.83,783_BUL_20210409_1130_297.83.png,4/9/21 11:30,BULLISH,297.83,59,mitigated,,,,
784_BUL_20210409_1230_297.83,784_BUL_20210409_1230_297.83.png,4/9/21 12:30,BULLISH,297.83,41.6,mitigated,,,,
785_BUL_20210409_1430_297.83,785_BUL_20210409_1430_297.83.png,4/9/21 14:30,BULLISH,297.83,48.4,mitigated,,,,
786_BUL_20210409_1530_297.83,786_BUL_20210409_1530_297.83.png,4/9/21 15:30,BULLISH,297.83,38.5,mitigated,,,,
787_BUL_20210412_0930_297.83,787_BUL_20210412_0930_297.83.png,4/12/21 9:30,BULLISH,297.83,90.1,mitigated,INVAILD,,HIGH,YES
788_BUL_20210412_1130_297.83,788_BUL_20210412_1130_297.83.png,4/12/21 11:30,BULLISH,297.83,56.6,mitigated,,,,
789_BUL_20210412_1230_297.83,789_BUL_20210412_1230_297.83.png,4/12/21 12:30,BULLISH,297.83,45.6,mitigated,,,,
790_BUL_20210412_1430_297.83,790_BUL_20210412_1430_297.83.png,4/12/21 14:30,BULLISH,297.83,59.5,mitigated,,,,
791_BUL_20210413_0930_297.83,791_BUL_20210413_0930_297.83.png,4/13/21 9:30,BULLISH,297.83,86.2,mitigated,INVAILD,,HIGH,YES
792_BUL_20210413_1030_297.83,792_BUL_20210413_1030_297.83.png,4/13/21 10:30,BULLISH,297.83,64.4,mitigated,,,,
793_BUL_20210413_1130_297.83,793_BUL_20210413_1130_297.83.png,4/13/21 11:30,BULLISH,297.83,60,mitigated,,,,
794_BUL_20210413_1230_297.83,794_BUL_20210413_1230_297.83.png,4/13/21 12:30,BULLISH,297.83,53.2,mitigated,,,,
795_BUL_20210413_1330_297.83,795_BUL_20210413_1330_297.83.png,4/13/21 13:30,BULLISH,297.83,56.7,mitigated,,,,
796_BUL_20210413_1430_297.83,796_BUL_20210413_1430_297.83.png,4/13/21 14:30,BULLISH,297.83,61.9,mitigated,,,,
797_BUL_20210413_1530_297.83,797_BUL_20210413_1530_297.83.png,4/13/21 15:30,BULLISH,297.83,56.4,mitigated,,,,
798_BUL_20210414_1130_297.83,798_BUL_20210414_1130_297.83.png,4/14/21 11:30,BULLISH,297.83,62.8,mitigated,,,,
799_BUL_20210415_1130_297.83,799_BUL_20210415_1130_297.83.png,4/15/21 11:30,BULLISH,297.83,55.2,mitigated,,,,
800_BUL_20210415_1330_297.83,800_BUL_20210415_1330_297.83.png,4/15/21 13:30,BULLISH,297.83,56.9,mitigated,,,,
801_BUL_20210415_1530_297.83,801_BUL_20210415_1530_297.83.png,4/15/21 15:30,BULLISH,297.83,53.7,mitigated,,,,
802_BUL_20210416_1030_297.83,802_BUL_20210416_1030_297.83.png,4/16/21 10:30,BULLISH,297.83,57.6,mitigated,,,,
803_BUL_20210416_1130_297.83,803_BUL_20210416_1130_297.83.png,4/16/21 11:30,BULLISH,297.83,59.8,mitigated,,,,
804_BUL_20210416_1230_297.83,804_BUL_20210416_1230_297.83.png,4/16/21 12:30,BULLISH,297.83,61.3,mitigated,,,,
805_BUL_20210416_1530_297.83,805_BUL_20210416_1530_297.83.png,4/16/21 15:30,BULLISH,297.83,41,mitigated,,,,
806_BUL_20210419_1030_297.83,806_BUL_20210419_1030_297.83.png,4/19/21 10:30,BULLISH,297.83,70.6,mitigated,INVAILD,,MEDIUM,YES
807_BUL_20210419_1130_297.83,807_BUL_20210419_1130_297.83.png,4/19/21 11:30,BULLISH,297.83,57.1,mitigated,,,,
808_BUL_20210419_1430_297.83,808_BUL_20210419_1430_297.83.png,4/19/21 14:30,BULLISH,297.83,57.8,mitigated,,,,
809_BUL_20210419_1530_297.83,809_BUL_20210419_1530_297.83.png,4/19/21 15:30,BULLISH,297.83,45.9,mitigated,,,,
810_BUL_20210420_0930_297.83,810_BUL_20210420_0930_297.83.png,4/20/21 9:30,BULLISH,297.83,79.2,mitigated,INVAILD,,HIGH,YES
